LEVEL1ID	LEVEL2ID	LEVEL3ID	LEVEL4ID	LEVEL5ID	Organization	Organization.fullname	AADD	IDlevel	LEV_0	ORG_0	LEV_1	ORG_1	LEV_2	ORG_2	LEV_3	ORG_3	LEV_4	ORG_4	pathString	I
10	208	333	0	0	SBMS-Corporations Canada (CC)	SBMS-Corporations Canada (CC)	SBMS-CC	3	PS	Public Service	IS.DC	Innovation, Science and Economic Deve...	SBMSS	Small Business and Marketplace Servic...	SBMS-CC	SBMS-Corporations Canada (CC)			IS.DC/SBMSS/SBMS-CC	1521
10	208	333	427	0	CC- Incorporations and I...n Products and Services	CC- Incorporations and Information Products and Services	CIIPaS	4	PS	Public Service	IS.DC	Innovation, Science and Economic Deve...	SBMSS	Small Business and Marketplace Servic...	SBMS-CC	SBMS-Corporations Canada (CC)	CIIPaS	CC- Incorporations and Information Pr...	IS.DC/SBMSS/SBMS-CC/CIIPaS	1522
10	208	333	428	0	CC-Directors General's O...licy-Corporate Services	CC-Directors General's Office/Compliance and Policy/Corporate Services	CGOS	4	PS	Public Service	IS.DC	Innovation, Science and Economic Deve...	SBMSS	Small Business and Marketplace Servic...	SBMS-CC	SBMS-Corporations Canada (CC)	CGOS	CC-Directors General's Office/Complia...	IS.DC/SBMSS/SBMS-CC/CGOS	1523
10	208	334	0	0	SBMS-Assistant Deputy Mi...s-Small Business Branch	SBMS-Assistant Deputy Minister's Office/Strategic Planning and Management Services/Small Business Branch	SDMBB	3	PS	Public Service	IS.DC	Innovation, Science and Economic Deve...	SBMSS	Small Business and Marketplace Servic...	SDMBB	SBMS-Assistant Deputy Minister's Offi...			IS.DC/SBMSS/SDMBB	1524
10	209	0	0	0	Strategic Communications...Marketing Sector (SCMS)	Strategic Communications and Marketing Sector (SCMS)	SCS	2	PS	Public Service	IS.DC	Innovation, Science and Economic Deve...	SCS	Strategic Communications and Marketin...					IS.DC/SCS	1525
10	209	335	0	0	SCMS-Strategic Ministeri...ces and Media Relations	SCMS-Strategic Ministerial Services and Media Relations	SMMR	3	PS	Public Service	IS.DC	Innovation, Science and Economic Deve...	SCS	Strategic Communications and Marketin...	SMMR	SCMS-Strategic Ministerial Services a...			IS.DC/SCS/SMMR	1526
10	209	336	0	0	SCMS-Assistant Deputy Mi...and Management Services	SCMS-Assistant Deputy Minister's Office/Digital Media and Marketing Services/Strategic Planning and Management Services	SDMMS	3	PS	Public Service	IS.DC	Innovation, Science and Economic Deve...	SCS	Strategic Communications and Marketin...	SDMMS	SCMS-Assistant Deputy Minister's Offi...			IS.DC/SCS/SDMMS	1527
10	210	0	0	0	Strategy and Innovation Policy Sector (SIPS)	Strategy and Innovation Policy Sector (SIPS)	SIPS	2	PS	Public Service	IS.DC	Innovation, Science and Economic Deve...	SIPS	Strategy and Innovation Policy Sector...					IS.DC/SIPS	1528
10	210	337	0	0	SIPS-Regional Offices (RO)	SIPS-Regional Offices (RO)	SO	3	PS	Public Service	IS.DC	Innovation, Science and Economic Deve...	SIPS	Strategy and Innovation Policy Sector...	SO	SIPS-Regional Offices (RO)			IS.DC/SIPS/SO	1529
10	210	337	429	0	RO-Pacific Region (SIPS)	RO-Pacific Region (SIPS)	RO-PR	4	PS	Public Service	IS.DC	Innovation, Science and Economic Deve...	SIPS	Strategy and Innovation Policy Sector...	SO	SIPS-Regional Offices (RO)	RO-PR	RO-Pacific Region (SIPS)	IS.DC/SIPS/SO/RO-PR	1530
10	210	337	430	0	RO-Atlantic Region (SIPS)	RO-Atlantic Region (SIPS)	RO-AR	4	PS	Public Service	IS.DC	Innovation, Science and Economic Deve...	SIPS	Strategy and Innovation Policy Sector...	SO	SIPS-Regional Offices (RO)	RO-AR	RO-Atlantic Region (SIPS)	IS.DC/SIPS/SO/RO-AR	1531
10	210	337	431	0	RO-Québec Region (SIPS)	RO-Québec Region (SIPS)	RO-QR	4	PS	Public Service	IS.DC	Innovation, Science and Economic Deve...	SIPS	Strategy and Innovation Policy Sector...	SO	SIPS-Regional Offices (RO)	RO-QR	RO-Québec Region (SIPS)	IS.DC/SIPS/SO/RO-QR	1532
10	210	337	432	0	RO-Prairie and Northern Region (SIPS)	RO-Prairie and Northern Region (SIPS)	RNR	4	PS	Public Service	IS.DC	Innovation, Science and Economic Deve...	SIPS	Strategy and Innovation Policy Sector...	SO	SIPS-Regional Offices (RO)	RNR	RO-Prairie and Northern Region (SIPS)	IS.DC/SIPS/SO/RNR	1533
10	210	337	433	0	RO-Ontario Region (SIPS)	RO-Ontario Region (SIPS)	RO-OR	4	PS	Public Service	IS.DC	Innovation, Science and Economic Deve...	SIPS	Strategy and Innovation Policy Sector...	SO	SIPS-Regional Offices (RO)	RO-OR	RO-Ontario Region (SIPS)	IS.DC/SIPS/SO/RO-OR	1534
10	210	338	0	0	SIPS-Federal Economic De...rthern Ontario (FedNor)	SIPS-Federal Economic Development Initiative in Northern Ontario (FedNor)	SEDO	3	PS	Public Service	IS.DC	Innovation, Science and Economic Deve...	SIPS	Strategy and Innovation Policy Sector...	SEDO	SIPS-Federal Economic Development Ini...			IS.DC/SIPS/SEDO	1535
10	210	338	434	0	FedNor-Director General'...anning and Coordination	FedNor-Director General's Office; Corporate Services; Communications; Policy, Planning and Coordination	FGC	4	PS	Public Service	IS.DC	Innovation, Science and Economic Deve...	SIPS	Strategy and Innovation Policy Sector...	SEDO	SIPS-Federal Economic Development Ini...	FGC	FedNor-Director General's Office; Cor...	IS.DC/SIPS/SEDO/FGC	1536
10	210	338	435	0	FedNor-Program Delivery Northern Ontario	FedNor-Program Delivery Northern Ontario	FDNO	4	PS	Public Service	IS.DC	Innovation, Science and Economic Deve...	SIPS	Strategy and Innovation Policy Sector...	SEDO	SIPS-Federal Economic Development Ini...	FDNO	FedNor-Program Delivery Northern Ontario	IS.DC/SIPS/SEDO/FDNO	1537
10	210	339	0	0	SIPS- National Capital Region (NCR)	SIPS- National Capital Region (NCR)	SNCR	3	PS	Public Service	IS.DC	Innovation, Science and Economic Deve...	SIPS	Strategy and Innovation Policy Sector...	SNCR	SIPS- National Capital Region (NCR)			IS.DC/SIPS/SNCR	1538
10	210	339	436	0	SIPS-Marketplace Framework Policy Branch (MFPB)	SIPS-Marketplace Framework Policy Branch (MFPB)	SFPB	4	PS	Public Service	IS.DC	Innovation, Science and Economic Deve...	SIPS	Strategy and Innovation Policy Sector...	SNCR	SIPS- National Capital Region (NCR)	SFPB	SIPS-Marketplace Framework Policy Bra...	IS.DC/SIPS/SNCR/SFPB	1539
10	210	339	437	0	SIPS-External and Trade Policy Branch (ETPB)	SIPS-External and Trade Policy Branch (ETPB)	STPB	4	PS	Public Service	IS.DC	Innovation, Science and Economic Deve...	SIPS	Strategy and Innovation Policy Sector...	SNCR	SIPS- National Capital Region (NCR)	STPB	SIPS-External and Trade Policy Branch...	IS.DC/SIPS/SNCR/STPB	1540
10	210	339	438	0	SIPS-Telecommunications ...et Policy Branch (TIPB)	SIPS-Telecommunications and Internet Policy Branch (TIPB)	S.PB	4	PS	Public Service	IS.DC	Innovation, Science and Economic Deve...	SIPS	Strategy and Innovation Policy Sector...	SNCR	SIPS- National Capital Region (NCR)	S.PB	SIPS-Telecommunications and Internet ...	IS.DC/SIPS/SNCR/S.PB	1541
10	210	339	439	0	"SIPS-  Senior Assistant ...orate Services (SPCS)
"	"SIPS-  Senior Assistant Deputy Minister's Office (ADMO) and Strategic Planning and Corporate Services (SPCS)
"	SSA.S	4	PS	Public Service	IS.DC	Innovation, Science and Economic Deve...	SIPS	Strategy and Innovation Policy Sector...	SNCR	SIPS- National Capital Region (NCR)	SSA.S	SIPS-  Senior Assistant Deputy Minist...	IS.DC/SIPS/SNCR/SSA.S	1542
10	210	339	440	0	SIPS-Strategy, Research and Results Branch (SRRB)	SIPS-Strategy, Research and Results Branch (SRRB)	SRRB	4	PS	Public Service	IS.DC	Innovation, Science and Economic Deve...	SIPS	Strategy and Innovation Policy Sector...	SNCR	SIPS- National Capital Region (NCR)	SRRB	SIPS-Strategy, Research and Results B...	IS.DC/SIPS/SNCR/SRRB	1543
10	211	0	0	0	Spectrum and Telecommunications Sector (STS)	Spectrum and Telecommunications Sector (STS)	STS	2	PS	Public Service	IS.DC	Innovation, Science and Economic Deve...	STS	Spectrum and Telecommunications Secto...					IS.DC/STS	1544
10	211	340	0	0	STS-Connected Canada Branch	STS-Connected Canada Branch	SCB	3	PS	Public Service	IS.DC	Innovation, Science and Economic Deve...	STS	Spectrum and Telecommunications Secto...	SCB	STS-Connected Canada Branch			IS.DC/STS/SCB	1545
10	211	341	0	0	STS-Governance, Policy C... Deputy Minister Office	STS-Governance, Policy Coordination and Planning Branch and Asisstant Deputy Minister Office	SPCDMO	3	PS	Public Service	IS.DC	Innovation, Science and Economic Deve...	STS	Spectrum and Telecommunications Secto...	SPCDMO	STS-Governance, Policy Coordination a...			IS.DC/STS/SPCDMO	1546
10	211	342	0	0	STS-Spectrum Management Operations Branch (SMOB)	STS-Spectrum Management Operations Branch (SMOB)	SMOB	3	PS	Public Service	IS.DC	Innovation, Science and Economic Deve...	STS	Spectrum and Telecommunications Secto...	SMOB	STS-Spectrum Management Operations Br...			IS.DC/STS/SMOB	1547
10	211	342	441	0	SMOB-National Capital Region (NCR)	SMOB-National Capital Region (NCR)	SCR	4	PS	Public Service	IS.DC	Innovation, Science and Economic Deve...	STS	Spectrum and Telecommunications Secto...	SMOB	STS-Spectrum Management Operations Br...	SCR	SMOB-National Capital Region (NCR)	IS.DC/STS/SMOB/SCR	1548
10	211	342	442	0	SMOB-Ontario and Atlantic	SMOB-Ontario and Atlantic	SMA	4	PS	Public Service	IS.DC	Innovation, Science and Economic Deve...	STS	Spectrum and Telecommunications Secto...	SMOB	STS-Spectrum Management Operations Br...	SMA	SMOB-Ontario and Atlantic	IS.DC/STS/SMOB/SMA	1549
10	211	342	443	0	SMOB-Quebec	SMOB-Quebec	SMOB-Q	4	PS	Public Service	IS.DC	Innovation, Science and Economic Deve...	STS	Spectrum and Telecommunications Secto...	SMOB	STS-Spectrum Management Operations Br...	SMOB-Q	SMOB-Quebec	IS.DC/STS/SMOB/SMOB-Q	1550
10	211	342	444	0	SMOB-West	SMOB-West	SMOB-W	4	PS	Public Service	IS.DC	Innovation, Science and Economic Deve...	STS	Spectrum and Telecommunications Secto...	SMOB	STS-Spectrum Management Operations Br...	SMOB-W	SMOB-West	IS.DC/STS/SMOB/SMOB-W	1551
10	211	343	0	0	STS-Engineering, Planning and Standards Branch	STS-Engineering, Planning and Standards Branch	SPSB	3	PS	Public Service	IS.DC	Innovation, Science and Economic Deve...	STS	Spectrum and Telecommunications Secto...	SPSB	STS-Engineering, Planning and Standar...			IS.DC/STS/SPSB	1552
10	211	344	0	0	STS-Spectrum Licensing Policy Branch	STS-Spectrum Licensing Policy Branch	SLPB	3	PS	Public Service	IS.DC	Innovation, Science and Economic Deve...	STS	Spectrum and Telecommunications Secto...	SLPB	STS-Spectrum Licensing Policy Branch			IS.DC/STS/SLPB	1553
10	211	345	0	0	STS-Communications Research Centre Canada (CRC)	STS-Communications Research Centre Canada (CRC)	SRCC	3	PS	Public Service	IS.DC	Innovation, Science and Economic Deve...	STS	Spectrum and Telecommunications Secto...	SRCC	STS-Communications Research Centre Ca...			IS.DC/STS/SRCC	1554
10	211	345	445	0	CRC-Business Development and Corporate Affairs	CRC-Business Development and Corporate Affairs	CDCA	4	PS	Public Service	IS.DC	Innovation, Science and Economic Deve...	STS	Spectrum and Telecommunications Secto...	SRCC	STS-Communications Research Centre Ca...	CDCA	CRC-Business Development and Corporat...	IS.DC/STS/SRCC/CDCA	1555
10	211	345	446	0	CRC-Campus Operations-CRC-Chief Technology Office	CRC-Campus Operations/CRC-Chief Technology Office	COTO	4	PS	Public Service	IS.DC	Innovation, Science and Economic Deve...	STS	Spectrum and Telecommunications Secto...	SRCC	STS-Communications Research Centre Ca...	COTO	CRC-Campus Operations/CRC-Chief Techn...	IS.DC/STS/SRCC/COTO	1556
10	211	345	447	0	CRC-Applications and Performance	CRC-Applications and Performance	CP	4	PS	Public Service	IS.DC	Innovation, Science and Economic Deve...	STS	Spectrum and Telecommunications Secto...	SRCC	STS-Communications Research Centre Ca...	CP	CRC-Applications and Performance	IS.DC/STS/SRCC/CP	1557
10	211	345	448	0	CRC-Wireless Technologies	CRC-Wireless Technologies	CT	4	PS	Public Service	IS.DC	Innovation, Science and Economic Deve...	STS	Spectrum and Telecommunications Secto...	SRCC	STS-Communications Research Centre Ca...	CT	CRC-Wireless Technologies	IS.DC/STS/SRCC/CT	1558
10	212	0	0	0	Corporate Management Sector (CMS)	Corporate Management Sector (CMS)	CMS	2	PS	Public Service	IS.DC	Innovation, Science and Economic Deve...	CMS	Corporate Management Sector (CMS)					IS.DC/CMS	1559
10	212	346	0	0	CMS-Corporate Finance, S...curement Branch (CFSPB)	CMS-Corporate Finance, Systems and Procurement Branch (CFSPB)	CMS-CF,SB	3	PS	Public Service	IS.DC	Innovation, Science and Economic Deve...	CMS	Corporate Management Sector (CMS)	CMS-CF,SB	CMS-Corporate Finance, Systems and Pr...			IS.DC/CMS/CMS-CF,SB	1560
10	212	346	449	0	CFSPB-Contracts and Materiel Management	CFSPB-Contracts and Materiel Management	CMM	4	PS	Public Service	IS.DC	Innovation, Science and Economic Deve...	CMS	Corporate Management Sector (CMS)	CMS-CF,SB	CMS-Corporate Finance, Systems and Pr...	CMM	CFSPB-Contracts and Materiel Management	IS.DC/CMS/CMS-CF,SB/CMM	1561
10	212	346	450	0	CFSPB-Financial Operations Directorate	CFSPB-Financial Operations Directorate	CFOD	4	PS	Public Service	IS.DC	Innovation, Science and Economic Deve...	CMS	Corporate Management Sector (CMS)	CMS-CF,SB	CMS-Corporate Finance, Systems and Pr...	CFOD	CFSPB-Financial Operations Directorate	IS.DC/CMS/CMS-CF,SB/CFOD	1562
10	212	346	451	0	CFSPB-Financial Policy a...ce and Internal Control	CFSPB-Financial Policy and Systems Directorate/Quality Assurance and Internal Control	CPIC	4	PS	Public Service	IS.DC	Innovation, Science and Economic Deve...	CMS	Corporate Management Sector (CMS)	CMS-CF,SB	CMS-Corporate Finance, Systems and Pr...	CPIC	CFSPB-Financial Policy and Systems Di...	IS.DC/CMS/CMS-CF,SB/CPIC	1563
10	212	347	0	0	CMS-Human Resources Branch (HRB)	CMS-Human Resources Branch (HRB)	CRB	3	PS	Public Service	IS.DC	Innovation, Science and Economic Deve...	CMS	Corporate Management Sector (CMS)	CRB	CMS-Human Resources Branch (HRB)			IS.DC/CMS/CRB	1564
10	212	347	452	0	HRB-Executive Management... Leadership Development	HRB-Executive Management and Leadership Development	HMLD	4	PS	Public Service	IS.DC	Innovation, Science and Economic Deve...	CMS	Corporate Management Sector (CMS)	CRB	CMS-Human Resources Branch (HRB)	HMLD	HRB-Executive Management and Leadersh...	IS.DC/CMS/CRB/HMLD	1565
10	212	347	453	0	HRB-Health and Workplace Culture	HRB-Health and Workplace Culture	HWC	4	PS	Public Service	IS.DC	Innovation, Science and Economic Deve...	CMS	Corporate Management Sector (CMS)	CRB	CMS-Human Resources Branch (HRB)	HWC	HRB-Health and Workplace Culture	IS.DC/CMS/CRB/HWC	1566
10	212	347	454	0	HRB-People Operations	HRB-People Operations	HRO	4	PS	Public Service	IS.DC	Innovation, Science and Economic Deve...	CMS	Corporate Management Sector (CMS)	CRB	CMS-Human Resources Branch (HRB)	HRO	HRB-People Operations	IS.DC/CMS/CRB/HRO	1567
10	212	347	455	0	HRB-Strategic People Management	HRB-Strategic People Management	HPM	4	PS	Public Service	IS.DC	Innovation, Science and Economic Deve...	CMS	Corporate Management Sector (CMS)	CRB	CMS-Human Resources Branch (HRB)	HPM	HRB-Strategic People Management	IS.DC/CMS/CRB/HPM	1568
10	212	348	0	0	CMS-Corporate Facilities... Security Branch (CFSB)	CMS-Corporate Facilities and Security Branch (CFSB)	CMS-CF.SB	3	PS	Public Service	IS.DC	Innovation, Science and Economic Deve...	CMS	Corporate Management Sector (CMS)	CMS-CF.SB	CMS-Corporate Facilities and Security...			IS.DC/CMS/CMS-CF.SB	1569
10	212	349	0	0	CMS-Resource Planning an...vestments Branch (RPIB)	CMS-Resource Planning and Investments Branch (RPIB)	CPB	3	PS	Public Service	IS.DC	Innovation, Science and Economic Deve...	CMS	Corporate Management Sector (CMS)	CPB	CMS-Resource Planning and Investments...			IS.DC/CMS/CPB	1570
10	212	350	0	0	CMS-CFO Assistant Deputy...g and Governance Branch	CMS-CFO Assistant Deputy Minister's Office/Corporate Planning and Governance Branch	CADGB	3	PS	Public Service	IS.DC	Innovation, Science and Economic Deve...	CMS	Corporate Management Sector (CMS)	CADGB	CMS-CFO Assistant Deputy Minister's O...			IS.DC/CMS/CADGB	1571
10	999	0	0	0	I cannot find my organizational unit	I cannot find my organizational unit	N/A	2	PS	Public Service	IS.DC	Innovation, Science and Economic Deve...	N/A	I cannot find my organizational unit					IS.DC/N/A	1572
11	0	0	0	0	Environment and Climate Change Canada	Environment and Climate Change Canada	ECCC	1	PS	Public Service	ECCC	Environment and Climate Change Canada							ECCC	1573
11	200	0	0	0	Canadian Wildlife Service	Canadian Wildlife Service	CWS	2	PS	Public Service	ECCC	Environment and Climate Change Canada	CWS	Canadian Wildlife Service					ECCC/CWS	1574
11	200	300	0	0	ADMO - Biodiversity Policy and Partnerships	ADMO / Biodiversity Policy and Partnerships	A-BPP	3	PS	Public Service	ECCC	Environment and Climate Change Canada	CWS	Canadian Wildlife Service	A-BPP	ADMO / Biodiversity Policy and Partne...			ECCC/CWS/A-BPP	1575
11	200	301	0	0	Protected Areas	Protected Areas	PA	3	PS	Public Service	ECCC	Environment and Climate Change Canada	CWS	Canadian Wildlife Service	PA	Protected Areas			ECCC/CWS/PA	1576
11	200	302	0	0	Regional Operations	Regional Operations	RO	3	PS	Public Service	ECCC	Environment and Climate Change Canada	CWS	Canadian Wildlife Service	RO	Regional Operations			ECCC/CWS/RO	1577
11	200	302	400	0	Canadian Wildlife Service Atlantic	Canadian Wildlife Service Atlantic	CWSA	4	PS	Public Service	ECCC	Environment and Climate Change Canada	CWS	Canadian Wildlife Service	RO	Regional Operations	CWSA	Canadian Wildlife Service Atlantic	ECCC/CWS/RO/CWSA	1578
11	200	302	401	0	Canadian Wildlife Service North	Canadian Wildlife Service North	CWSN	4	PS	Public Service	ECCC	Environment and Climate Change Canada	CWS	Canadian Wildlife Service	RO	Regional Operations	CWSN	Canadian Wildlife Service North	ECCC/CWS/RO/CWSN	1579
11	200	302	402	0	Canadian Wildlife Service Ontario	Canadian Wildlife Service Ontario	CWSO	4	PS	Public Service	ECCC	Environment and Climate Change Canada	CWS	Canadian Wildlife Service	RO	Regional Operations	CWSO	Canadian Wildlife Service Ontario	ECCC/CWS/RO/CWSO	1580
11	200	302	403	0	Canadian Wildlife Service Pacific	Canadian Wildlife Service Pacific	CWldlfSrvPc	4	PS	Public Service	ECCC	Environment and Climate Change Canada	CWS	Canadian Wildlife Service	RO	Regional Operations	CWldlfSrvPc	Canadian Wildlife Service Pacific	ECCC/CWS/RO/CWldlfSrvPc	1581
11	200	302	404	0	Canadian Wildlife Service Prairie	Canadian Wildlife Service Prairie	CWldlfSrvPr	4	PS	Public Service	ECCC	Environment and Climate Change Canada	CWS	Canadian Wildlife Service	RO	Regional Operations	CWldlfSrvPr	Canadian Wildlife Service Prairie	ECCC/CWS/RO/CWldlfSrvPr	1582
